ano_mes,segmento,modalidade_credito,saldo,taxa_juros_aa,spread_pp
2012-07,PJ,Financiamento imobiliário,38690.0,9.38,
2012-07,PJ,Financiamento com recursos do BNDES,414103.0,8.48,
2012-08,Total,Total,2219866.0,22.54,15.69
2012-08,PF,Total,1022556.0,29.84,22.83
2012-08,PF,Cheque especial,23861.0,124.31,
2012-08,PF,Crédito pessoal não consignado,86896.0,68.29,
2012-08,PF,Crédito pessoal consignado,181640.0,24.93,
2012-08,PF,Aquisição de veículos,190880.0,20.31,
2012-08,PF,Cartão de crédito rotativo,25283.0,286.55,
2012-08,PF,Cartão de crédito parcelado,9514.0,114.05,
2012-08,PF,Desconto de cheques,1660.0,42.36,
2012-08,PF,Crédito rural,83029.0,5.33,
2012-08,PF,Financiamento imobiliário,234454.0,7.92,
2012-08,PF,Microcrédito,3126.0,14.03,
2012-08,PJ,Total,1197310.0,15.54,8.85
2012-08,PJ,Desconto de duplicatas e recebíveis,27170.0,25.98,
2012-08,PJ,Capital de giro,320456.0,17.19,
2012-08,PJ,Conta garantida,45224.0,38.06,
2012-08,PJ,Cheque especial,13910.0,154.45,
2012-08,PJ,Aquisição de veículos,21082.0,16.76,
2012-08,PJ,Vendor,4350.0,13.09,
2012-08,PJ,Compror,10843.0,12.9,
2012-08,PJ,Cartão de crédito rotativo,1046.0,227.4,
2012-08,PJ,Cartão de crédito parcelado,116.0,71.71,
2012-08,PJ,Adiantamento sobre contratos de câmbio (ACC),52330.0,3.51,
2012-08,PJ,Financiamento a importações,5305.0,9.89,
2012-08,PJ,Financiamento a exportações,59474.0,10.03,
2012-08,PJ,Repasse externo,11254.0,11.8,
2012-08,PJ,Crédito rural,44927.0,7.06,
2012-08,PJ,Financiamento imobiliário,39715.0,10.34,
2012-08,PJ,Financiamento com recursos do BNDES,415068.0,8.45,
2012-09,Total,Total,2244474.0,22.3,15.52
2012-09,PF,Total,1025645.0,29.78,22.88
2012-09,PF,Cheque especial,23462.0,124.24,
2012-09,PF,Crédito pessoal não consignado,88538.0,66.92,
2012-09,PF,Crédito pessoal consignado,181073.0,25.16,
2012-09,PF,Aquisição de veículos,190168.0,21.09,
2012-09,PF,Cartão de crédito rotativo,26162.0,275.97,
2012-09,PF,Cartão de crédito parcelado,9567.0,118.1,
2012-09,PF,Desconto de cheques,1677.0,41.82,
2012-09,PF,Crédito rural,85341.0,5.15,
2012-09,PF,Financiamento imobiliário,237809.0,8.12,
2012-09,PF,Microcrédito,3154.0,12.99,
2012-09,PJ,Total,1218829.0,15.17,8.5
2012-09,PJ,Desconto de duplicatas e recebíveis,30288.0,25.2,
2012-09,PJ,Capital de giro,323662.0,16.77,
2012-09,PJ,Conta garantida,45442.0,37.15,
2012-09,PJ,Cheque especial,14311.0,153.56,
2012-09,PJ,Aquisição de veículos,21202.0,16.11,
2012-09,PJ,Vendor,4842.0,13.03,
2012-09,PJ,Compror,11316.0,13.33,
2012-09,PJ,Cartão de crédito rotativo,1124.0,215.08,
2012-09,PJ,Cartão de crédito parcelado,121.0,78.72,
2012-09,PJ,Adiantamento sobre contratos de câmbio (ACC),51894.0,3.41,
2012-09,PJ,Financiamento a importações,5161.0,10.1,
2012-09,PJ,Financiamento a exportações,60581.0,10.62,
2012-09,PJ,Repasse externo,11284.0,13.45,
2012-09,PJ,Crédito rural,45946.0,6.57,
2012-09,PJ,Financiamento imobiliário,40473.0,10.49,
2012-09,PJ,Financiamento com recursos do BNDES,418200.0,8.04,
2012-10,Total,Total,2276286.0,21.72,15.14
2012-10,PF,Total,1041511.0,29.05,22.42
2012-10,PF,Cheque especial,24103.0,123.32,
2012-10,PF,Crédito pessoal não consignado,89577.0,67.93,
2012-10,PF,Crédito pessoal consignado,184016.0,24.81,
2012-10,PF,Aquisição de veículos,190420.0,20.51,
2012-10,PF,Cartão de crédito rotativo,25027.0,267.08,
2012-10,PF,Cartão de crédito parcelado,9709.0,113.06,
2012-10,PF,Desconto de cheques,1659.0,41.98,
2012-10,PF,Crédito rural,87618.0,5.26,
2012-10,PF,Financiamento imobiliário,244263.0,8.03,
2012-10,PF,Microcrédito,3414.0,12.17,
2012-10,PJ,Total,1234774.0,14.7,8.17
2012-10,PJ,Desconto de duplicatas e recebíveis,29114.0,25.58,
2012-10,PJ,Capital de giro,327960.0,15.87,
2012-10,PJ,Conta garantida,44453.0,37.84,
2012-10,PJ,Cheque especial,14101.0,152.01,
2012-10,PJ,Aquisição de veículos,21186.0,16.39,
2012-10,PJ,Vendor,5159.0,12.68,
2012-10,PJ,Compror,11298.0,12.37,
2012-10,PJ,Cartão de crédito rotativo,1037.0,221.37,
2012-10,PJ,Cartão de crédito parcelado,122.0,72.36,
2012-10,PJ,Adiantamento sobre contratos de câmbio (ACC),51752.0,3.38,
2012-10,PJ,Financiamento a importações,5103.0,9.24,
2012-10,PJ,Financiamento a exportações,63922.0,10.7,
2012-10,PJ,Repasse externo,11214.0,12.1,
2012-10,PJ,Crédito rural,49006.0,7.41,
2012-10,PJ,Financiamento imobiliário,41341.0,10.36,
2012-10,PJ,Financiamento com recursos do BNDES,423763.0,7.65,
2012-11,Total,Total,2310841.0,21.47,14.93
2012-11,PF,Total,1056237.0,28.47,21.87
2012-11,PF,Cheque especial,23522.0,123.03,
2012-11,PF,Crédito pessoal não consignado,90505.0,66.3,
2012-11,PF,Crédito pessoal consignado,186279.0,24.63,
2012-11,PF,Aquisição de veículos,190777.0,20.47,
2012-11,PF,Cartão de crédito rotativo,25090.0,262.98,
2012-11,PF,Cartão de crédito parcelado,9793.0,109.77,
2012-11,PF,Desconto de cheques,1686.0,41.24,
2012-11,PF,Crédito rural,90229.0,5.03,
2012-11,PF,Financiamento imobiliário,250325.0,7.94,
2012-11,PF,Microcrédito,3635.0,11.99,
2012-11,PJ,Total,1254604.0,14.77,8.3
2012-11,PJ,Desconto de duplicatas e recebíveis,29980.0,24.62,
2012-11,PJ,Capital de giro,334368.0,16.61,
2012-11,PJ,Conta garantida,44722.0,37.44,
2012-11,PJ,Cheque especial,14197.0,151.12,
2012-11,PJ,Aquisição de veículos,21186.0,15.52,
2012-11,PJ,Vendor,5645.0,12.93,
2012-11,PJ,Compror,12483.0,12.85,
2012-11,PJ,Cartão de crédito rotativo,1051.0,225.57,
2012-11,PJ,Cartão de crédito parcelado,127.0,69.89,
2012-11,PJ,Adiantamento sobre contratos de câmbio (ACC),48141.0,3.85,
2012-11,PJ,Financiamento a importações,5207.0,9.7,
2012-11,PJ,Financiamento a exportações,65367.0,11.28,
2012-11,PJ,Repasse externo,12044.0,11.31,
2012-11,PJ,Crédito rural,49111.0,7.35,
2012-11,PJ,Financiamento imobiliário,42204.0,10.2,
2012-11,PJ,Financiamento com recursos do BNDES,432276.0,7.4,
2012-12,Total,Total,2368338.0,20.39,13.95
2012-12,PF,Total,1076471.0,27.32,20.85
2012-12,PF,Cheque especial,21791.0,121.91,
2012-12,PF,Crédito pessoal não consignado,89678.0,66.42,
2012-12,PF,Crédito pessoal consignado,187462.0,24.47,
2012-12,PF,Aquisição de veículos,193216.0,19.75,
2012-12,PF,Cartão de crédito rotativo,24412.0,257.95,
2012-12,PF,Cartão de crédito parcelado,9845.0,106.74,
2012-12,PF,Desconto de cheques,1675.0,41.43,
2012-12,PF,Crédito rural,94634.0,5.04,
2012-12,PF,Financiamento imobiliário,257083.0,7.87,
2012-12,PF,Microcrédito,4051.0,11.97,
2012-12,PJ,Total,1291867.0,13.82,7.41
2012-12,PJ,Desconto de duplicatas e recebíveis,35385.0,21.42,
2012-12,PJ,Capital de giro,342519.0,15.37,
2012-12,PJ,Conta garantida,44104.0,36.37,
2012-12,PJ,Cheque especial,13594.0,148.35,
2012-12,PJ,Aquisição de veículos,21261.0,15.67,
2012-12,PJ,Vendor,5869.0,12.85,
2012-12,PJ,Compror,12789.0,12.35,
2012-12,PJ,Cartão de crédito rotativo,1066.0,222.64,
2012-12,PJ,Cartão de crédito parcelado,135.0,61.22,
2012-12,PJ,Adiantamento sobre contratos de câmbio (ACC),45908.0,3.63,
2012-12,PJ,Financiamento a importações,4958.0,8.57,
2012-12,PJ,Financiamento a exportações,64878.0,10.51,
2012-12,PJ,Repasse externo,13839.0,9.15,
2012-12,PJ,Crédito rural,50163.0,7.01,
2012-12,PJ,Financiamento imobiliário,42947.0,10.01,
2012-12,PJ,Financiamento com recursos do BNDES,446699.0,6.87,
2013-01,Total,Total,2369367.0,20.84,14.47
2013-01,PF,Total,1091383.0,27.38,20.87
2013-01,PF,Cheque especial,21957.0,122.4,
2013-01,PF,Crédito pessoal não consignado,90475.0,68.21,
2013-01,PF,Crédito pessoal consignado,190754.0,24.52,
2013-01,PF,Aquisição de veículos,193474.0,20.53,
2013-01,PF,Cartão de crédito rotativo,24591.0,250.18,
2013-01,PF,Cartão de crédito parcelado,9900.0,107.18,
2013-01,PF,Desconto de cheques,1637.0,41.43,
2013-01,PF,Crédito rural,94355.0,4.68,
2013-01,PF,Financiamento imobiliário,263172.0,7.94,
2013-01,PF,Microcrédito,3804.0,11.94,
2013-01,PJ,Total,1277983.0,14.57,8.34
2013-01,PJ,Desconto de duplicatas e recebíveis,29594.0,25.81,
2013-01,PJ,Capital de giro,342397.0,16.85,
2013-01,PJ,Conta garantida,43670.0,37.08,
2013-01,PJ,Cheque especial,14458.0,146.34,
2013-01,PJ,Aquisição de veículos,20990.0,16.36,
2013-01,PJ,Vendor,5593.0,12.44,
2013-01,PJ,Compror,11630.0,12.12,
2013-01,PJ,Cartão de crédito rotativo,1068.0,220.12,
2013-01,PJ,Cartão de crédito parcelado,154.0,68.4,
2013-01,PJ,Adiantamento sobre contratos de câmbio (ACC),43634.0,3.71,
2013-01,PJ,Financiamento a importações,4769.0,7.75,
2013-01,PJ,Financiamento a exportações,64596.0,9.79,
2013-01,PJ,Repasse externo,15397.0,9.12,
2013-01,PJ,Crédito rural,50156.0,7.16,
2013-01,PJ,Financiamento imobiliário,43092.0,10.06,
2013-01,PJ,Financiamento com recursos do BNDES,448494.0,7.35,
2013-02,Total,Total,2386809.0,21.18,14.59
2013-02,PF,Total,1097887.0,27.96,21.22
2013-02,PF,Cheque especial,22635.0,122.58,
2013-02,PF,Crédito pessoal não consignado,91368.0,69.92,
2013-02,PF,Crédito pessoal consignado,194229.0,24.78,
2013-02,PF,Aquisição de veículos,193840.0,20.71,
2013-02,PF,Cartão de crédito rotativo,25963.0,254.45,
2013-02,PF,Cartão de crédito parcelado,9899.0,106.42,
2013-02,PF,Desconto de cheques,1650.0,43.29,
2013-02,PF,Crédito rural,94870.0,4.84,
2013-02,PF,Financiamento imobiliário,268516.0,7.69,
2013-02,PF,Microcrédito,3804.0,11.92,
2013-02,PJ,Total,1288922.0,14.65,8.21
2013-02,PJ,Desconto de duplicatas e recebíveis,29078.0,26.47,
2013-02,PJ,Capital de giro,342110.0,16.88,
2013-02,PJ,Conta garantida,44828.0,37.03,
2013-02,PJ,Cheque especial,15157.0,147.23,
2013-02,PJ,Aquisição de veículos,20827.0,16.46,
2013-02,PJ,Vendor,5638.0,12.46,
2013-02,PJ,Compror,11446.0,13.31,
2013-02,PJ,Cartão de crédito rotativo,1154.0,215.8,
2013-02,PJ,Cartão de crédito parcelado,154.0,67.62,
2013-02,PJ,Adiantamento sobre contratos de câmbio (ACC),44565.0,3.3,
2013-02,PJ,Financiamento a importações,4598.0,9.31,
2013-02,PJ,Financiamento a exportações,67661.0,9.11,
2013-02,PJ,Repasse externo,15098.0,12.8,
2013-02,PJ,Crédito rural,50667.0,7.73,
2013-02,PJ,Financiamento imobiliário,43778.0,10.09,
2013-02,PJ,Financiamento com recursos do BNDES,450197.0,7.15,
2013-03,Total,Total,2430295.0,20.93,14.21
2013-03,PF,Total,1111142.0,27.42,20.6
2013-03,PF,Cheque especial,22058.0,122.09,
2013-03,PF,Crédito pessoal não consignado,92337.0,68.09,
2013-03,PF,Crédito pessoal consignado,197440.0,24.67,
2013-03,PF,Aquisição de veículos,192795.0,19.73,
2013-03,PF,Cartão de crédito rotativo,26057.0,252.63,
2013-03,PF,Cartão de crédito parcelado,9908.0,105.17,
2013-03,PF,Desconto de cheques,1634.0,46.61,
2013-03,PF,Crédito rural,96684.0,5.03,
2013-03,PF,Financiamento imobiliário,275996.0,7.7,
2013-03,PF,Microcrédito,3859.0,11.93,
2013-03,PJ,Total,1319153.0,14.65,8.03
2013-03,PJ,Desconto de duplicatas e recebíveis,33224.0,25.73,
2013-03,PJ,Capital de giro,344231.0,16.57,
2013-03,PJ,Conta garantida,44932.0,37.1,
2013-03,PJ,Cheque especial,14689.0,146.69,
2013-03,PJ,Aquisição de veículos,20785.0,16.41,
2013-03,PJ,Vendor,5838.0,12.8,
2013-03,PJ,Compror,12113.0,12.96,
2013-03,PJ,Cartão de crédito rotativo,1148.0,220.04,
2013-03,PJ,Cartão de crédito parcelado,154.0,76.05,
2013-03,PJ,Adiantamento sobre contratos de câmbio (ACC),44344.0,3.26,
2013-03,PJ,Financiamento a importações,4626.0,9.5,
2013-03,PJ,Financiamento a exportações,70942.0,10.34,
2013-03,PJ,Repasse externo,14957.0,13.06,
2013-03,PJ,Crédito rural,51034.0,7.51,
2013-03,PJ,Financiamento imobiliário,44518.0,10.36,
2013-03,PJ,Financiamento com recursos do BNDES,456772.0,7.16,
2013-04,Total,Total,2452502.0,20.83,14.11
2013-04,PF,Total,1128091.0,27.21,20.44
2013-04,PF,Cheque especial,22953.0,121.62,
2013-04,PF,Crédito pessoal não consignado,93417.0,67.84,
2013-04,PF,Crédito pessoal consignado,201161.0,24.4,
2013-04,PF,Aquisição de veículos,193076.0,19.92,
2013-04,PF,Cartão de crédito rotativo,25725.0,254.85,
2013-04,PF,Cartão de crédito parcelado,10018.0,100.13,
2013-04,PF,Desconto de cheques,1590.0,47.06,
2013-04,PF,Crédito rural,98283.0,5.03,
2013-04,PF,Financiamento imobiliário,283580.0,7.85,
2013-04,PF,Microcrédito,3915.0,11.87,
2013-04,PJ,Total,1324410.0,14.61,7.95
2013-04,PJ,Desconto de duplicatas e recebíveis,31061.0,26.19,
2013-04,PJ,Capital de giro,344513.0,16.95,
2013-04,PJ,Conta garantida,44334.0,37.72,
2013-04,PJ,Cheque especial,14791.0,145.48,
2013-04,PJ,Aquisição de veículos,20750.0,16.3,
2013-04,PJ,Vendor,5558.0,13.14,
2013-04,PJ,Compror,12585.0,13.02,
2013-04,PJ,Cartão de crédito rotativo,1133.0,205.15,
2013-04,PJ,Cartão de crédito parcelado,144.0,66.83,
2013-04,PJ,Adiantamento sobre contratos de câmbio (ACC),44197.0,2.87,
2013-04,PJ,Financiamento a importações,4361.0,10.14,
2013-04,PJ,Financiamento a exportações,74507.0,11.93,
2013-04,PJ,Repasse externo,14810.0,13.39,
2013-04,PJ,Crédito rural,50888.0,7.32,
2013-04,PJ,Financiamento imobiliário,45261.0,9.86,
2013-04,PJ,Financiamento com recursos do BNDES,463605.0,6.7,
2013-05,Total,Total,2490697.0,20.57,13.78
2013-05,PF,Total,1147287.0,26.93,20.09
2013-05,PF,Cheque especial,22784.0,121.13,
2013-05,PF,Crédito pessoal não consignado,94355.0,68.13,
2013-05,PF,Crédito pessoal consignado,205006.0,24.22,
2013-05,PF,Aquisição de veículos,193211.0,19.73,
2013-05,PF,Cartão de crédito rotativo,25742.0,254.53,
2013-05,PF,Cartão de crédito parcelado,9922.0,105.36,
2013-05,PF,Desconto de cheques,1583.0,46.02,
2013-05,PF,Crédito rural,100992.0,5.01,
2013-05,PF,Financiamento imobiliário,292042.0,7.79,
2013-05,PF,Microcrédito,4007.0,11.89,
2013-05,PJ,Total,1343410.0,14.34,7.59
2013-05,PJ,Desconto de duplicatas e recebíveis,31443.0,25.29,
2013-05,PJ,Capital de giro,346770.0,17.1,
2013-05,PJ,Conta garantida,43971.0,37.16,
2013-05,PJ,Cheque especial,14609.0,143.66,
2013-05,PJ,Aquisição de veículos,20768.0,16.37,
2013-05,PJ,Vendor,5179.0,13.31,
2013-05,PJ,Compror,13177.0,13.44,
2013-05,PJ,Cartão de crédito rotativo,1163.0,202.84,
2013-05,PJ,Cartão de crédito parcelado,141.0,71.47,
2013-05,PJ,Adiantamento sobre contratos de câmbio (ACC),46614.0,2.57,
2013-05,PJ,Financiamento a importações,4546.0,11.61,
2013-05,PJ,Financiamento a exportações,75143.0,10.38,
2013-05,PJ,Repasse externo,15649.0,13.08,
2013-05,PJ,Crédito rural,50696.0,7.16,
2013-05,PJ,Financiamento imobiliário,46438.0,10.17,
2013-05,PJ,Financiamento com recursos do BNDES,471936.0,6.49,
2013-06,Total,Total,2535007.0,20.85,13.34
2013-06,PF,Total,1163443.0,27.06,19.43
2013-06,PF,Cheque especial,22054.0,121.77,
2013-06,PF,Crédito pessoal não consignado,95380.0,72.78,
2013-06,PF,Crédito pessoal consignado,207713.0,24.27,
2013-06,PF,Aquisição de veículos,193773.0,19.47,
2013-06,PF,Cartão de crédito rotativo,26401.0,255.35,
2013-06,PF,Cartão de crédito parcelado,9857.0,105.94,
2013-06,PF,Desconto de cheques,1587.0,45.1,
2013-06,PF,Crédito rural,105601.0,4.98,
2013-06,PF,Financiamento imobiliário,300962.0,7.81,
2013-06,PF,Microcrédito,4150.0,9.39,
2013-06,PJ,Total,1371563.0,14.73,7.33
2013-06,PJ,Desconto de duplicatas e recebíveis,35690.0,26.27,
2013-06,PJ,Capital de giro,348501.0,17.64,
2013-06,PJ,Conta garantida,43888.0,36.87,
2013-06,PJ,Cheque especial,14573.0,144.18,
2013-06,PJ,Aquisição de veículos,20750.0,16.72,
2013-06,PJ,Vendor,5358.0,13.86,
2013-06,PJ,Compror,14462.0,13.64,
2013-06,PJ,Cartão de crédito rotativo,1197.0,204.13,
2013-06,PJ,Cartão de crédito parcelado,146.0,72.74,
2013-06,PJ,Adiantamento sobre contratos de câmbio (ACC),46213.0,2.73,
2013-06,PJ,Financiamento a importações,4847.0,11.77,
2013-06,PJ,Financiamento a exportações,75501.0,11.78,
2013-06,PJ,Repasse externo,16916.0,11.32,
2013-06,PJ,Crédito rural,59305.0,7.04,
2013-06,PJ,Financiamento imobiliário,47349.0,10.14,
2013-06,PJ,Financiamento com recursos do BNDES,477679.0,6.92,
2013-07,Total,Total,2548584.0,21.28,13.69
2013-07,PF,Total,1177347.0,27.62,19.82
2013-07,PF,Cheque especial,22440.0,121.96,
2013-07,PF,Crédito pessoal não consignado,95477.0,79.13,
2013-07,PF,Crédito pessoal consignado,210451.0,24.37,
2013-07,PF,Aquisição de veículos,193946.0,20.28,
2013-07,PF,Cartão de crédito rotativo,25973.0,260.52,
2013-07,PF,Cartão de crédito parcelado,9922.0,103.44,
2013-07,PF,Desconto de cheques,1525.0,46.46,
2013-07,PF,Crédito rural,103414.0,5.11,
2013-07,PF,Financiamento imobiliário,309231.0,7.97,
2013-07,PF,Microcrédito,4096.0,9.62,
2013-07,PJ,Total,1371237.0,14.96,7.57
2013-07,PJ,Desconto de duplicatas e recebíveis,32503.0,26.74,
2013-07,PJ,Capital de giro,347676.0,18.31,
2013-07,PJ,Conta garantida,43002.0,37.6,
2013-07,PJ,Cheque especial,14476.0,144.15,
2013-07,PJ,Aquisição de veículos,20707.0,16.95,
2013-07,PJ,Vendor,5004.0,13.88,
2013-07,PJ,Compror,13844.0,13.88,
2013-07,PJ,Cartão de crédito rotativo,1188.0,205.94,
2013-07,PJ,Cartão de crédito parcelado,149.0,69.49,
2013-07,PJ,Adiantamento sobre contratos de câmbio (ACC),45958.0,2.99,
2013-07,PJ,Financiamento a importações,5143.0,11.03,
2013-07,PJ,Financiamento a exportações,77088.0,11.73,
2013-07,PJ,Repasse externo,17594.0,12.5,
2013-07,PJ,Crédito rural,58790.0,7.34,
2013-07,PJ,Financiamento imobiliário,48293.0,11.01,
2013-07,PJ,Financiamento com recursos do BNDES,485117.0,6.72,
2013-08,Total,Total,2581362.0,21.46,13.55
2013-08,PF,Total,1193872.0,27.73,19.53
2013-08,PF,Cheque especial,22555.0,122.64,
2013-08,PF,Crédito pessoal não consignado,96232.0,79.11,
2013-08,PF,Crédito pessoal consignado,213298.0,24.48,
2013-08,PF,Aquisição de veículos,193689.0,21.24,
2013-08,PF,Cartão de crédito rotativo,25871.0,260.74,
2013-08,PF,Cartão de crédito parcelado,10475.0,106.07,
2013-08,PF,Desconto de cheques,1552.0,46.54,
2013-08,PF,Crédito rural,106741.0,5.02,
2013-08,PF,Financiamento imobiliário,317820.0,8.08,
2013-08,PF,Microcrédito,4137.0,9.57,
2013-08,PJ,Total,1387490.0,15.2,7.58
2013-08,PJ,Desconto de duplicatas e recebíveis,33306.0,26.75,
2013-08,PJ,Capital de giro,348275.0,19.19,
2013-08,PJ,Conta garantida,43221.0,37.81,
2013-08,PJ,Cheque especial,14637.0,147.34,
2013-08,PJ,Aquisição de veículos,20553.0,17.82,
2013-08,PJ,Vendor,5055.0,14.44,
2013-08,PJ,Compror,14286.0,14.35,
2013-08,PJ,Cartão de crédito rotativo,1214.0,205.59,
2013-08,PJ,Cartão de crédito parcelado,346.0,62.22,
2013-08,PJ,Adiantamento sobre contratos de câmbio (ACC),46414.0,2.99,
2013-08,PJ,Financiamento a importações,5363.0,11.81,
2013-08,PJ,Financiamento a exportações,77292.0,11.5,
2013-08,PJ,Repasse externo,18402.0,12.83,
2013-08,PJ,Crédito rural,59936.0,7.08,
2013-08,PJ,Financiamento imobiliário,50006.0,10.12,
2013-08,PJ,Financiamento com recursos do BNDES,494718.0,6.76,
2013-09,Total,Total,2600691.0,21.61,13.53
2013-09,PF,Total,1205858.0,28.01,19.61
2013-09,PF,Cheque especial,23460.0,125.51,
2013-09,PF,Crédito pessoal não consignado,97369.0,81.93,
2013-09,PF,Crédito pessoal consignado,215133.0,24.32,
2013-09,PF,Aquisição de veículos,193105.0,21.6,
2013-09,PF,Cartão de crédito rotativo,26471.0,263.23,
2013-09,PF,Cartão de crédito parcelado,10674.0,101.49,
2013-09,PF,Desconto de cheques,1538.0,46.18,
2013-09,PF,Crédito rural,110109.0,4.9,
2013-09,PF,Financiamento imobiliário,322543.0,8.35,
2013-09,PF,Microcrédito,4168.0,9.06,
2013-09,PJ,Total,1394833.0,15.27,7.5
2013-09,PJ,Desconto de duplicatas e recebíveis,37109.0,25.77,
2013-09,PJ,Capital de giro,350096.0,19.52,
2013-09,PJ,Conta garantida,43375.0,38.08,
2013-09,PJ,Cheque especial,15176.0,147.92,
2013-09,PJ,Aquisição de veículos,20508.0,18.11,
2013-09,PJ,Vendor,5683.0,14.43,
2013-09,PJ,Compror,15314.0,14.81,
2013-09,PJ,Cartão de crédito rotativo,1292.0,210.22,
2013-09,PJ,Cartão de crédito parcelado,1012.0,16.08,
2013-09,PJ,Adiantamento sobre contratos de câmbio (ACC),45882.0,3.05,
2013-09,PJ,Financiamento a importações,5074.0,9.64,
2013-09,PJ,Financiamento a exportações,77993.0,12.35,
2013-09,PJ,Repasse externo,20108.0,10.35,
2013-09,PJ,Crédito rural,62238.0,6.66,
2013-09,PJ,Financiamento imobiliário,51152.0,10.38,
2013-09,PJ,Financiamento com recursos do BNDES,490014.0,6.77,
2013-10,Total,Total,2607807.0,21.98,13.79
2013-10,PF,Total,1215932.0,28.62,20.13
2013-10,PF,Cheque especial,23420.0,126.35,
2013-10,PF,Crédito pessoal não consignado,98367.0,87.79,
2013-10,PF,Crédito pessoal consignado,217137.0,24.61,
2013-10,PF,Aquisição de veículos,193030.0,20.83,
2013-10,PF,Cartão de crédito rotativo,25876.0,267.23,
2013-10,PF,Cartão de crédito parcelado,10684.0,102.46,
2013-10,PF,Desconto de cheques,1525.0,47.0,
2013-10,PF,Crédito rural,112163.0,4.97,
2013-10,PF,Financiamento imobiliário,325399.0,8.68,
2013-10,PF,Microcrédito,4402.0,9.23,
2013-10,PJ,Total,1391875.0,15.39,7.49
2013-10,PJ,Desconto de duplicatas e recebíveis,35653.0,26.97,
2013-10,PJ,Capital de giro,351542.0,19.14,
2013-10,PJ,Conta garantida,43009.0,38.32,
2013-10,PJ,Cheque especial,14794.0,147.47,
2013-10,PJ,Aquisição de veículos,20450.0,18.07,
2013-10,PJ,Vendor,6206.0,14.91,
2013-10,PJ,Compror,15682.0,15.11,
2013-10,PJ,Cartão de crédito rotativo,1258.0,208.96,
2013-10,PJ,Cartão de crédito parcelado,482.0,26.94,
2013-10,PJ,Adiantamento sobre contratos de câmbio (ACC),44150.0,2.98,
2013-10,PJ,Financiamento a importações,4995.0,11.44,
2013-10,PJ,Financiamento a exportações,78560.0,12.89,
2013-10,PJ,Repasse externo,19760.0,15.54,
